Member_number,Date,itemDescription
3690,21-05-2015,sausage
1079,09-09-2015,rolls/buns
4295,24-03-2015,sausage
3999,06-02-2015,whole milk
3523,26-04-2015,newspapers
1472,11-02-2015,bottled beer
4835,09-12-2015,whole milk
1832,17-11-2015,sausage
1449,26-01-2015,finished products
3499,04-05-2015,whole milk
1512,23-02-2015,whole milk
3581,06-09-2015,UHT-milk
3763,29-04-2015,canned beer
1058,06-04-2015,sausage
4933,02-01-2015,sausage
2882,26-04-2015,sausage
3534,11-11-2015,sausage
2327,08-12-2015,bottled beer
1013,02-10-2015,white bread
4734,10-02-2015,sausage
4281,03-04-2015,rolls/buns
2663,18-05-2015,cat food
3344,01-04-2015,whole milk
4312,14-12-2015,sausage
1253,20-06-2015,sausage
1846,29-11-2015,sausage
1051,10-11-2015,fish
1754,08-07-2015,canned beer
3593,31-08-2015,canned beer
1421,07-08-2015,bottled beer
3104,04-06-2015,rolls/buns
2816,01-10-2015,rolls/buns
4268,25-04-2015,rolls/buns
4482,07-08-2015,dishes
3380,11-11-2015,coffee
1654,09-11-2015,frozen dessert
4303,22-02-2015,sausage
4445,20-05-2015,frozen fish
4030,15-08-2015,herbs
1235,01-01-2015,sausage
4529,03-01-2015,whole milk
1827,07-05-2015,sausage
2524,21-10-2015,herbs
4431,21-08-2015,chicken
2129,04-03-2015,bottled beer
2814,17-07-2015,newspapers
2916,13-06-2015,house keeping products
1126,17-05-2015,newspapers
2386,03-01-2015,beverages
3434,10-06-2015,chicken
3071,26-03-2015,coffee
1163,14-12-2015,whole milk
4364,05-09-2015,sausage
4102,15-07-2015,fish
2718,12-06-2015,canned beer
4548,30-05-2015,whole milk
4552,17-10-2015,whole milk
2018,20-04-2015,chicken
4898,26-07-2015,sausage
4998,14-10-2015,rolls/buns
4273,01-06-2015,margarine
2449,21-04-2015,bottled beer
1536,02-05-2015,whole milk
2680,03-01-2015,sausage
1222,07-08-2015,canned beer
2316,08-06-2015,canned beer
3044,09-05-2015,coffee
4050,06-07-2015,chicken
4127,11-04-2015,canned beer
2340,12-07-2015,sausage
3570,02-09-2015,UHT-milk
1320,19-01-2015,finished products
2209,20-07-2015,cat food
2500,30-03-2015,canned beer
3315,12-09-2015,canned beer
4336,10-10-2015,sausage
3322,11-02-2015,bottled beer
1261,21-05-2015,rolls/buns
4409,15-01-2015,UHT-milk
2129,18-03-2015,whole milk
1684,03-01-2015,whole milk
4243,22-08-2015,canned beer
2346,17-09-2015,chicken
2374,23-06-2015,brandy
3848,11-10-2015,bottled beer
4344,01-03-2015,sausage
3475,10-06-2015,bottled beer
1776,02-03-2015,whole milk
1736,29-08-2015,rolls/buns
3718,12-07-2015,canned beer
4950,22-04-2015,rolls/buns
2481,24-11-2015,rolls/buns
1648,27-02-2015,sausage
4303,08-04-2015,canned beer
3119,20-02-2015,chicken
4664,26-05-2015,rolls/buns
4478,02-08-2015,UHT-milk
4150,23-08-2015,whole milk
1118,25-12-2015,whole milk
2537,07-05-2015,sausage
4267,13-09-2015,sausage
3495,01-02-2015,canned beer
4105,03-12-2015,sausage
4799,09-02-2015,canned beer
4915,18-09-2015,canned beer
1870,05-09-2015,onions
3241,09-08-2015,chicken
4661,18-04-2015,chicken
2407,10-03-2015,onions
3671,03-08-2015,dishes
4495,20-06-2015,coffee
3355,02-12-2015,chicken
3428,16-03-2015,beverages
1988,08-09-2015,bottled beer
3578,16-05-2015,sausage
2238,06-12-2015,sausage
4785,13-09-2015,canned beer
4439,18-03-2015,whole milk
3558,25-04-2015,whole milk
3396,14-05-2015,chicken
3412,26-01-2015,canned beer
3321,13-07-2015,sausage
3484,21-11-2015,whole milk
1937,17-10-2015,whole milk
2101,20-12-2015,sausage
1276,28-04-2015,sausage
4916,01-03-2015,coffee
1239,25-07-2015,finished products
4992,20-06-2015,whole milk
2786,25-03-2015,sausage
1295,28-01-2015,sausage
4054,06-05-2015,rolls/buns
3972,08-06-2015,canned beer
1216,19-06-2015,canned beer
3264,05-04-2015,margarine
2942,01-02-2015,sausage
4049,01-08-2015,chicken
2239,13-12-2015,sausage
2512,02-09-2015,whole milk
1759,26-09-2015,bottled beer
2813,01-10-2015,whole milk
1733,18-03-2015,whole milk
1913,18-08-2015,finished products
4864,27-03-2015,bottled beer
4988,04-10-2015,canned beer
4486,21-07-2015,canned beer
4069,03-05-2015,rolls/buns
4175,29-01-2015,rolls/buns
1994,11-03-2015,whole milk
3531,29-08-2015,sausage
2158,01-08-2015,rolls/buns
2510,29-09-2015,margarine
1509,04-11-2015,chicken
2364,21-06-2015,whole milk
4030,04-07-2015,chicken
1370,28-06-2015,white bread
1090,31-08-2015,sausage
3862,18-11-2015,sliced cheese
3633,14-07-2015,rolls/buns
1220,09-02-2015,rolls/buns
3308,19-08-2015,chicken
1183,12-06-2015,sausage
1999,24-08-2015,rolls/buns
4828,11-10-2015,rolls/buns
1969,23-07-2015,sausage
2271,20-11-2015,whole milk
3184,04-09-2015,whole milk
3113,05-03-2015,coffee
1135,29-04-2015,whole milk
2381,13-01-2015,sausage
4110,28-11-2015,whole milk
2191,10-11-2015,specialty cheese
3790,28-10-2015,chicken
3588,19-08-2015,whole milk
2431,18-07-2015,chicken
4207,17-03-2015,frozen dessert
4368,12-10-2015,sausage
4852,17-06-2015,whole milk
1595,20-06-2015,finished products
1286,12-08-2015,whole milk
1236,11-05-2015,whole milk
4114,05-04-2015,canned beer
4120,01-12-2015,chicken
3013,21-08-2015,bottled beer
2194,05-06-2015,canned beer
4761,08-09-2015,sausage
3050,10-08-2015,whole milk
2888,05-09-2015,sausage
2376,28-05-2015,sausage
2592,20-03-2015,chicken
1416,04-03-2015,sausage
3674,22-03-2015,beverages
4658,14-07-2015,sausage
4139,26-11-2015,coffee
1909,10-01-2015,sausage
3465,15-01-2015,chicken
3178,22-10-2015,bottled beer
2519,14-03-2015,sausage
3913,21-03-2015,canned beer
3276,23-02-2015,chicken
3997,19-07-2015,curd cheese
1750,08-02-2015,onions
2400,22-03-2015,bottled beer
1286,08-03-2015,herbs
4682,17-05-2015,sausage
2553,01-02-2015,whole milk
3985,18-02-2015,beverages
4494,02-11-2015,chicken
4665,26-02-2015,sausage
2977,03-01-2015,rolls/buns
4943,28-07-2015,sausage
1323,03-11-2015,syrup
2794,12-09-2015,whole milk
2718,25-01-2015,whole milk
3711,08-07-2015,whole milk
2960,17-02-2015,finished products
2913,04-07-2015,chocolate marshmallow
1950,23-10-2015,sausage
2403,28-11-2015,whole milk
3324,24-08-2015,whole milk
3894,06-11-2015,finished products
2617,22-05-2015,whole milk
1046,18-06-2015,whole milk
4255,15-08-2015,newspapers
3741,21-11-2015,rolls/buns
3195,30-01-2015,canned beer
1170,01-12-2015,chicken
2653,07-12-2015,whole milk
2008,21-10-2015,whole milk
4667,23-02-2015,sausage
3406,17-05-2015,sausage
3363,18-05-2015,canned beer
4589,08-12-2015,sausage
2814,21-10-2015,onions
4964,30-11-2015,whole milk
4420,25-02-2015,rolls/buns
3694,17-12-2015,cat food
4716,01-03-2015,sausage
4657,14-01-2015,sausage
3252,15-02-2015,sausage
4410,05-10-2015,hygiene articles
2493,07-08-2015,onions
2237,09-02-2015,chicken
1280,12-08-2015,UHT-milk
3552,02-09-2015,canned vegetables
4797,04-07-2015,sausage
2592,01-10-2015,sausage
4728,15-02-2015,white bread
1116,23-07-2015,chicken
1853,03-02-2015,chicken
1880,15-09-2015,bottled beer
1349,10-05-2015,canned beer
1866,15-02-2015,whole milk
2391,27-06-2015,sausage
4789,11-09-2015,whole milk
2148,19-07-2015,newspapers
3334,03-05-2015,chicken
2964,11-08-2015,finished products
1603,07-09-2015,whole milk
3180,15-09-2015,bottled beer
3677,30-11-2015,sausage
1168,11-02-2015,bottled beer
3829,10-07-2015,pickled vegetables
2664,20-09-2015,chicken
4305,23-06-2015,herbs
2977,16-11-2015,chicken
1023,28-06-2015,white bread
2910,04-12-2015,whole milk
3251,09-11-2015,salt
2309,29-12-2015,whole milk
4628,10-12-2015,fish
4990,15-03-2015,sausage
3287,02-02-2015,onions
4510,26-03-2015,bottled beer
3285,12-07-2015,sausage
1299,03-06-2015,bottled beer
4843,13-05-2015,whole milk
4988,29-10-2015,candles
4437,20-10-2015,beverages
3101,17-12-2015,sausage
2051,14-11-2015,canned beer
1609,17-12-2015,rolls/buns
1804,30-11-2015,sausage
2789,28-01-2015,whole milk
2512,23-04-2015,canned beer
2641,01-03-2015,whole milk
2102,10-05-2015,rolls/buns
2083,28-03-2015,brandy
3882,23-04-2015,finished products
4888,13-02-2015,canned beer
4499,06-05-2015,bottled beer
3831,14-10-2015,UHT-milk
4919,12-03-2015,newspapers
4606,13-03-2015,canned beer
1438,26-02-2015,onions
4189,07-04-2015,rolls/buns
1395,26-06-2015,canned beer
1374,10-03-2015,whole milk
3009,18-02-2015,sausage
1793,19-05-2015,canned beer
1116,08-10-2015,newspapers
1633,09-08-2015,condensed milk
4740,10-07-2015,coffee
2677,23-12-2015,sausage
1540,14-08-2015,whole milk
4320,18-04-2015,canned beer
1994,05-10-2015,canned beer
2056,24-11-2015,newspapers
3861,07-07-2015,rolls/buns
3543,02-06-2015,whole milk
3041,15-09-2015,sausage
1524,06-08-2015,UHT-milk
1494,29-09-2015,whole milk
3082,20-02-2015,canned beer
1361,08-09-2015,whole milk
2051,20-04-2015,whole milk
1177,14-10-2015,rolls/buns
3507,10-11-2015,whole milk
2606,26-01-2015,chicken
3072,26-01-2015,whole milk
4417,18-05-2015,sausage
3691,05-02-2015,canned beer
1381,23-03-2015,beverages
4444,22-07-2015,sausage
2348,01-11-2015,whole milk
4275,18-08-2015,whole milk
4117,10-12-2015,canned beer
4035,12-01-2015,sausage
1500,06-01-2015,rolls/buns
4357,13-04-2015,sausage
1199,21-11-2015,rolls/buns
4376,16-07-2015,whole milk
1454,22-10-2015,white bread
3586,02-05-2015,whole milk
2475,10-11-2015,beverages
1690,03-03-2015,sausage
1281,02-06-2015,finished products
3224,19-01-2015,bottled beer
1540,26-11-2015,skin care
3942,04-04-2015,condensed milk
2625,06-03-2015,bottled beer
3408,05-11-2015,bottled beer
1137,26-09-2015,whole milk
2402,06-09-2015,whole milk
4130,06-11-2015,rolls/buns
4841,17-12-2015,canned beer
3748,27-03-2015,canned beer
2022,22-07-2015,sausage
2242,05-06-2015,rolls/buns
2381,17-05-2015,coffee
2471,13-08-2015,rolls/buns
2563,03-06-2015,rolls/buns
4909,26-10-2015,spread cheese
1014,03-10-2015,whole milk
1069,20-08-2015,bottled beer
1489,23-06-2015,rolls/buns
3881,02-04-2015,chicken
4675,14-09-2015,coffee
1000,15-03-2015,sausage
3955,28-08-2015,sausage
2666,06-04-2015,sausage
3518,18-05-2015,sausage
3389,26-01-2015,whole milk
2683,11-08-2015,rolls/buns
4063,12-11-2015,sausage
3050,06-05-2015,chicken
3613,05-06-2015,whole milk
3152,24-11-2015,rolls/buns
4187,28-10-2015,rolls/buns
1584,26-01-2015,rolls/buns
1475,28-03-2015,pasta
2657,01-04-2015,pasta
2222,28-12-2015,whole milk
2728,28-11-2015,whole milk
4810,17-03-2015,bottled beer
2167,08-12-2015,whole milk
1932,07-09-2015,whole milk
1865,03-12-2015,margarine
4672,13-02-2015,whole milk
3529,13-09-2015,canned beer
3271,27-12-2015,sausage
4648,08-10-2015,whole milk
2752,10-10-2015,sausage
2799,25-05-2015,sausage
2401,15-01-2015,whole milk
1904,18-04-2015,whole milk
4233,16-06-2015,whole milk
3928,26-09-2015,whole milk
1063,23-01-2015,rolls/buns
2937,31-07-2015,whole milk
2757,15-02-2015,sausage
1783,07-07-2015,sausage
3484,05-08-2015,canned beer
3337,10-01-2015,bottled beer
2063,10-09-2015,newspapers
4513,04-11-2015,frozen fruits
1939,02-07-2015,coffee
3247,01-11-2015,cat food
1777,08-07-2015,finished products
2321,16-06-2015,bottled beer
2930,23-03-2015,whole milk
4877,20-06-2015,sausage
1277,07-06-2015,whole milk
2239,13-12-2015,whole milk
2338,08-12-2015,canned beer
2813,01-10-2015,sausage
1733,18-03-2015,coffee
4864,27-03-2015,whole milk
4988,04-10-2015,beverages
4486,21-07-2015,hygiene articles
2494,05-05-2015,canned beer
3910,18-12-2015,rolls/buns
1148,15-04-2015,sausage
4215,31-05-2015,canned beer
4030,04-07-2015,sausage
2422,12-08-2015,sausage
3821,03-01-2015,whole milk
1370,28-06-2015,whole milk
3862,18-11-2015,newspapers
3633,14-07-2015,bottled beer
1183,12-06-2015,bottled beer
4731,04-04-2015,rolls/buns
3812,13-11-2015,rolls/buns
2097,01-10-2015,chicken
4742,15-11-2015,beverages
1135,10-07-2015,sausage
4234,17-07-2015,whole milk
4068,11-12-2015,bottled beer
1638,12-03-2015,whole milk
2170,10-02-2015,bottled beer
3237,28-06-2015,UHT-milk
1298,23-06-2015,chicken
1305,23-05-2015,sausage
1670,22-11-2015,fish
4469,18-10-2015,fish
1788,05-12-2015,UHT-milk
4661,01-03-2015,condensed milk
4109,04-10-2015,canned beer
2602,08-02-2015,sausage
2306,09-10-2015,rolls/buns
1711,21-03-2015,bottled beer
2560,07-06-2015,whole milk
4891,06-10-2015,chicken
1622,12-02-2015,canned beer
1028,02-06-2015,onions
4811,02-11-2015,canned beer
2073,30-04-2015,rolls/buns
1878,17-10-2015,sausage
4806,27-10-2015,sausage
1164,30-03-2015,whole milk
3352,13-06-2015,sausage
1545,17-10-2015,whole milk
2999,03-08-2015,sausage
1217,18-02-2015,whole milk
2924,19-11-2015,rolls/buns
3194,03-05-2015,chicken
2156,07-08-2015,sausage
2902,16-08-2015,cat food
1276,28-08-2015,whole milk
1670,30-06-2015,chicken
4819,20-09-2015,sausage
1144,16-01-2015,chicken
2305,28-09-2015,coffee
1173,07-02-2015,bottled beer
1561,25-07-2015,whole milk
1632,27-08-2015,chicken
2357,03-08-2015,onions
2383,02-01-2015,flower soil/fertilizer
4288,13-11-2015,canned beer
2459,22-09-2015,whole milk
1827,01-07-2015,whole milk
4769,20-09-2015,sausage
1741,20-12-2015,sausage
4051,28-01-2015,whole milk
2444,17-06-2015,sausage
3308,08-03-2015,UHT-milk
2981,11-05-2015,whole milk
2082,21-06-2015,UHT-milk
1679,08-12-2015,whole milk
3605,05-04-2015,sausage
2375,03-09-2015,whole milk
3348,05-12-2015,sausage
1076,12-06-2015,sausage
1532,20-06-2015,whole milk
1803,12-05-2015,rolls/buns
1442,30-03-2015,newspapers
2899,24-11-2015,chicken
1474,02-06-2015,margarine
4217,17-06-2015,salt
4281,14-09-2015,newspapers
2300,28-04-2015,sausage
2834,02-12-2015,newspapers
2118,18-07-2015,fish
1565,30-11-2015,canned beer
4755,27-12-2015,canned beer
3086,04-04-2015,whole milk
1220,01-01-2015,canned beer
2566,31-01-2015,whole milk
2655,05-01-2015,sausage
3744,06-11-2015,canned beer
4304,01-02-2015,canned beer
3738,01-04-2015,whole milk
1593,08-08-2015,sausage
1098,19-01-2015,rolls/buns
2601,22-10-2015,canned beer
4524,26-12-2015,sliced cheese
1634,28-05-2015,rolls/buns
1430,09-02-2015,canned beer
4559,12-05-2015,canned beer
3719,17-12-2015,canned beer
3153,28-04-2015,canned beer
2265,25-09-2015,whole milk
3960,21-10-2015,canned beer
3980,16-09-2015,rolls/buns
2663,21-10-2015,sausage
1175,10-06-2015,whole milk
4662,27-06-2015,canned beer
4053,22-03-2015,canned beer
4700,04-03-2015,sausage
2468,13-03-2015,whole milk
2989,30-01-2015,whole milk
3737,05-05-2015,whole milk
3180,03-07-2015,sausage
2978,09-05-2015,sausage
4903,08-12-2015,sausage
3783,22-06-2015,sausage
4827,27-11-2015,canned beer
4195,01-10-2015,bottled beer
1706,14-08-2015,canned beer
4996,24-11-2015,rolls/buns
4569,27-07-2015,sausage
2252,08-10-2015,whole milk
1634,09-02-2015,whole milk
1322,09-01-2015,chicken
4178,03-06-2015,margarine
2211,31-03-2015,canned beer
1608,06-08-2015,whole milk
1016,30-09-2015,rolls/buns
3077,29-05-2015,canned beer
1158,17-10-2015,rolls/buns
1565,14-12-2015,condensed milk
1328,24-03-2015,sausage
2352,05-05-2015,sausage
3581,24-09-2015,white bread
4120,17-01-2015,sausage
2816,30-09-2015,chicken
1711,26-02-2015,chicken
2920,27-03-2015,beverages
3135,13-03-2015,sausage
3459,05-08-2015,canned beer
2868,09-01-2015,salt
3728,12-11-2015,canned beer
2116,29-08-2015,canned beer
2463,26-12-2015,whole milk
2978,27-06-2015,whole milk
3686,06-01-2015,whole milk
4264,11-05-2015,curd cheese
3716,08-10-2015,sausage
3410,16-01-2015,whole milk
3651,16-10-2015,rolls/buns
1566,24-02-2015,whole milk
3756,11-07-2015,sausage
4197,06-02-2015,chicken
3738,30-12-2015,onions
3496,22-09-2015,rolls/buns
3290,29-05-2015,sausage
1940,04-06-2015,whole milk
3363,18-08-2015,newspapers
1782,01-08-2015,coffee
1230,06-04-2015,whole milk
4528,13-10-2015,whole milk
2386,05-12-2015,canned beer
4573,23-12-2015,sausage
1276,23-11-2015,condensed milk
2519,30-05-2015,chicken
1417,18-09-2015,UHT-milk
2981,03-12-2015,onions
4903,01-05-2015,chicken
2384,02-01-2015,chicken
2707,05-05-2015,chicken
2128,10-08-2015,sausage
2068,07-04-2015,sausage
2597,08-05-2015,sausage
1003,10-02-2015,sausage
3061,10-02-2015,rolls/buns
1016,19-07-2015,chicken
3528,19-05-2015,sausage
4566,10-03-2015,canned beer
3662,03-12-2015,chicken
1456,20-11-2015,newspapers
4588,30-06-2015,rolls/buns
1922,07-02-2015,sausage
1440,06-12-2015,sausage
1420,19-06-2015,canned beer
4910,25-11-2015,condensed milk
4593,04-08-2015,margarine
1380,21-11-2015,whole milk
1744,27-06-2015,canned beer
3216,12-02-2015,whole milk
4783,27-01-2015,sausage
1259,21-11-2015,sausage
1717,09-11-2015,chicken
1866,13-02-2015,sausage
4721,15-06-2015,sausage
4776,26-03-2015,canned beer
2307,12-03-2015,whole milk
4297,27-10-2015,whole milk
3419,20-08-2015,onions
4131,29-03-2015,sausage
2220,04-08-2015,sausage
1959,13-12-2015,whole milk
1256,29-08-2015,UHT-milk
2513,15-12-2015,margarine
1960,09-01-2015,chicken
3020,27-08-2015,condensed milk
1118,13-05-2015,house keeping products
3920,10-05-2015,beverages
2627,31-10-2015,rolls/buns
3393,07-11-2015,white bread
3635,26-02-2015,whole milk
2805,18-04-2015,coffee
3393,23-02-2015,condensed milk
4966,25-01-2015,sausage
2857,18-04-2015,whole milk
3621,02-11-2015,rolls/buns
3904,11-05-2015,sausage
3546,22-11-2015,whole milk
4522,18-05-2015,canned beer
3789,06-09-2015,margarine
4314,29-04-2015,finished products
2321,08-04-2015,sausage
3401,28-09-2015,sausage
2486,25-11-2015,sausage
4790,15-08-2015,pasta
4724,12-02-2015,sausage
4519,02-09-2015,sausage
2914,01-04-2015,UHT-milk
1491,30-12-2015,chicken
4417,19-03-2015,chicken
4364,25-05-2015,chicken
1292,24-10-2015,beverages
1693,27-12-2015,onions
2267,07-01-2015,whole milk
2663,10-09-2015,chicken
2781,11-01-2015,rolls/buns
2114,06-11-2015,whole milk
3663,28-06-2015,whole milk
2769,31-07-2015,flower soil/fertilizer
4856,03-01-2015,beverages
3413,23-09-2015,beverages
4845,12-10-2015,frozen dessert
1027,25-02-2015,rolls/buns
4082,01-05-2015,whole milk
4387,26-07-2015,canned beer
4424,22-08-2015,newspapers
1968,16-02-2015,whole milk
1508,15-11-2015,sausage
1739,31-05-2015,sausage
3485,22-07-2015,rolls/buns
2969,24-08-2015,hygiene articles
3776,18-07-2015,coffee
3890,11-01-2015,sausage
3661,17-06-2015,whole milk
4355,21-11-2015,bottled beer
4299,14-08-2015,whole milk
2657,21-05-2015,bottled beer
4239,11-02-2015,sausage
3794,01-11-2015,onions
2467,05-07-2015,whole milk
3402,16-08-2015,whole milk
1397,21-12-2015,UHT-milk
3609,23-02-2015,sausage
3553,10-05-2015,coffee
4365,20-02-2015,whole milk
2550,23-12-2015,chicken
2549,24-08-2015,sausage
1492,20-01-2015,cat food
3058,27-07-2015,sausage
1731,17-08-2015,whole milk
1705,28-07-2015,frozen fish
4570,22-08-2015,chicken
2506,27-12-2015,beverages
4840,05-06-2015,whole milk
1125,27-08-2015,sausage
1054,02-09-2015,bottled beer
4936,02-03-2015,sausage
2535,20-03-2015,rolls/buns
4412,04-05-2015,sausage
3649,21-06-2015,dishes
4321,12-09-2015,sausage
4574,27-11-2015,bottled beer
2370,12-09-2015,whole milk
2229,22-12-2015,sausage
3571,07-07-2015,coffee
2234,27-02-2015,sausage
2152,03-09-2015,chicken
4592,22-06-2015,whole milk
1449,27-05-2015,whole milk
2039,18-06-2015,bottled beer
4074,10-09-2015,whole milk
3438,04-01-2015,sausage
1195,04-11-2015,finished products
3517,14-07-2015,whole milk
1391,14-03-2015,rolls/buns
1363,15-01-2015,bottled beer
2286,19-06-2015,canned beer
4034,13-11-2015,whole milk
1033,15-06-2015,chicken
3737,12-12-2015,sausage
1114,26-04-2015,chicken
2837,19-09-2015,rolls/buns
2011,23-12-2015,UHT-milk
4161,24-09-2015,whole milk
1582,08-07-2015,sausage
1237,08-03-2015,rolls/buns
2535,17-10-2015,canned beer
1924,07-09-2015,sausage
2797,12-09-2015,chicken
3813,18-01-2015,whole milk
2997,02-06-2015,canned beer
3703,24-03-2015,rolls/buns
2513,30-01-2015,chicken
4336,25-09-2015,beverages
2787,09-05-2015,rolls/buns
2063,23-08-2015,sausage
2315,17-12-2015,chicken
4529,24-05-2015,flower soil/fertilizer
4352,28-11-2015,sausage
4170,11-05-2015,chicken
3001,14-11-2015,sausage
3544,10-03-2015,whole milk
3601,20-12-2015,rolls/buns
4273,22-01-2015,rolls/buns
4868,02-05-2015,onions
4210,07-08-2015,chicken
1361,12-07-2015,sausage
2128,24-04-2015,rolls/buns
3491,26-10-2015,sausage
4002,30-04-2015,sausage
3963,26-01-2015,sausage
3264,13-01-2015,sausage
2359,28-08-2015,canned beer
3209,25-01-2015,canned beer
4500,08-06-2015,whole milk
3220,07-11-2015,rolls/buns
2038,17-05-2015,rolls/buns
4089,04-10-2015,sausage
4656,01-11-2015,onions
3800,08-02-2015,newspapers
4120,13-03-2015,rolls/buns
1776,20-03-2015,fish
4445,15-04-2015,canned beer
1479,15-05-2015,sausage
1049,04-08-2015,white bread
4439,21-08-2015,rolls/buns
3333,22-02-2015,beverages
1206,02-01-2015,sausage
3635,19-06-2015,finished products
1275,11-04-2015,salt
4809,28-09-2015,whole milk
1614,03-02-2015,bottled beer
4694,07-07-2015,rolls/buns
1014,04-01-2015,canned beer
2790,11-10-2015,sausage
4722,16-12-2015,whole milk
1490,04-10-2015,whole milk
2842,29-07-2015,sausage
4440,11-04-2015,chicken
1494,26-03-2015,sausage
2140,30-12-2015,sausage
3544,04-04-2015,canned beer
3659,28-04-2015,whole milk
1035,23-05-2015,sausage
4781,25-01-2015,sausage
1881,15-10-2015,beverages
2997,10-02-2015,fish
3283,02-07-2015,coffee
1903,10-03-2015,canned beer
4949,18-08-2015,frozen fish
1239,22-03-2015,sausage
3088,30-04-2015,canned beer
3728,15-03-2015,rolls/buns
